,Unnamed: 0,id,text,time_stamp
230107,230107,1978664307,@Di0r_wh0r3  sadness...poor cupcake.,Sun May 31 00:03:53 PDT 2009
846415,846415,1564398994,@ehawke Really appreciate the support ,Mon Apr 20 03:18:09 PDT 2009
1497775,1497775,2070448043,"Tendonitis is no fun, especially in your knee. And soccer doesn't help. But I wouldn't give it up ",Sun Jun 07 17:42:46 PDT 2009
897618,897618,1693379887,@espisc thanks! ,Sun May 03 22:22:17 PDT 2009
185560,185560,1968091587,baby tell me who is she? ,Fri May 29 20:44:38 PDT 2009
1181779,1181779,1982149145,uploading new music for my ipod and chem video ,Sun May 31 10:37:34 PDT 2009
1015017,1015017,1881505084,off to school!! OMG!! today is follow friday!!  excited. ,Fri May 22 04:50:40 PDT 2009
152466,152466,1932744812,@InvisibleShorts This game scares me....but Lebron is alone sooo ,Tue May 26 22:07:17 PDT 2009
930183,930183,1760248757,"@LizAnjos @andreanjos I can picture/hear it, and it makes me happy  ... even though you are both collectively an asshole.",Sun May 10 21:02:04 PDT 2009
420205,420205,2062157538,Doesn't feel like doing house work ,Sat Jun 06 22:28:48 PDT 2009
498575,498575,2186248344,missing my babyboy badly! ,Mon Jun 15 18:34:05 PDT 2009
1490383,1490383,2068870982,@BeautyByBrooke  with a minor in psych ,Sun Jun 07 14:51:06 PDT 2009
586671,586671,2216038255,I wanna see to Miley on tourrrrrrrrrrrrrrrrrrrrrrrrrrrrrrr!!!!! I wanna live in USA!!!!!!!! ,Wed Jun 17 18:57:31 PDT 2009
480589,480589,2179313105,"garmin froze, panicked and purchased warranty, I'm such a sucker ",Mon Jun 15 08:56:10 PDT 2009
1306855,1306855,2012074377,Ooh i get it now ,Tue Jun 02 20:01:39 PDT 2009
254544,254544,1984277833,Getting ready 4 the MTV Movie Awards!!!... nervous that Rob P. won't be as sexy as everybody says ,Sun May 31 14:47:29 PDT 2009
1589870,1589870,2191306912,Day 2 of the Deloitte Orientation ,Tue Jun 16 04:59:55 PDT 2009
1585638,1585638,2190704284,"@romi99 sorry, I'm only familiar with error 16826, but you're close (couldn't resist the urge for the pun  )",Tue Jun 16 03:29:34 PDT 2009
1449696,1449696,2062865142,"*shakes fist at rain* but i do love you.. i just wish you would stop by more often, or at least for longer periods of time ",Sun Jun 07 00:33:34 PDT 2009
1190864,1190864,1983793821,@miss_meadows I won't tell them u were cheating on us!   lol,Sun May 31 13:50:54 PDT 2009
495006,495006,2185098563,Taking syd home  But we had the best time!,Mon Jun 15 16:53:02 PDT 2009
321654,321654,2003852278,@butimawizard I was in the mode of watching Ninja Scroll the other day but I only own it on VHS ,Tue Jun 02 07:15:25 PDT 2009
1034221,1034221,1955947709,"@_Jodi Your Van Gogh thumbnail, it is my favorite painting. ",Thu May 28 20:54:22 PDT 2009
842000,842000,1563579205,@jonskeeetskeeet nah i've been watching it .. but I started from season 1 a few months ago ,Sun Apr 19 23:23:05 PDT 2009
7386,7386,1469804725,@rbild89 i know.  it sucks. why does that happen to me all the time. i need a different brain.,Tue Apr 07 07:28:13 PDT 2009
899581,899581,1693873341,@lilapp lol.. thanks.  I wasn't trying to steal the show!,Mon May 04 00:07:01 PDT 2009
1535801,1535801,2179107322,"@ hey, i see interesting musical tastes. thanks for the follow ",Mon Jun 15 08:39:15 PDT 2009
356866,356866,2044428446,Someone save me ,Fri Jun 05 09:20:39 PDT 2009
753931,753931,2287051137,soo sleepy... but its too early for bed!  ,Mon Jun 22 17:17:02 PDT 2009
1167096,1167096,1980017376,"Watching my fav sport everrrr, tennis ",Sun May 31 05:23:26 PDT 2009
706562,706562,2256726216,It's 4:09pm eastern time and yet again its rainin ah no good  im tired of rain i hope it dont rain 2morrow i got big plains &amp; wild dreams,Sat Jun 20 13:12:41 PDT 2009
684036,684036,2250435531,Seriously I need to revise today! This week is going to be so busy! ,Sat Jun 20 00:31:18 PDT 2009
28405,28405,1559644527,Wow my dad just brought out his laser disc player from the basement and it still works. Lol to bad they don't still make laser discs. ,Sun Apr 19 11:40:53 PDT 2009
1229867,1229867,1991456322,Good Morning Everyone  Have a B-E-A-Utiful day!!!,Mon Jun 01 07:04:21 PDT 2009
569137,569137,2207840290,Have had a day full of the most dreadful customer service - I can't believe how rude and downright unpleasant people have been today ,Wed Jun 17 08:27:02 PDT 2009
684595,684595,2250559357,@andrewmilton meant to say 'on Twitter' but my thumb failed me ,Sat Jun 20 00:51:06 PDT 2009
1200191,1200191,1985454171,@BaeaTom congrats on graduating tom tom! ,Sun May 31 17:08:01 PDT 2009
393397,393397,2055388948,Damn it! Back to B&amp;Q cos half of the new desk is the wrong colour ,Sat Jun 06 09:13:35 PDT 2009
1013865,1013865,1881370527,@_thien   Miam ,Fri May 22 04:27:54 PDT 2009
139256,139256,1880762180,@red_machine as much as I'd love one... ,Fri May 22 02:24:43 PDT 2009
1253184,1253184,1996858034,@eric_merced awww...you guys ,Mon Jun 01 15:49:07 PDT 2009
529503,529503,2195489672,Another rubbishy day ,Tue Jun 16 11:11:59 PDT 2009
1591748,1591748,2191616331,@Tonysuniverse Glad to hear u r enjoying ur self... Lakers BABY!!!!! no one can see L.A. Thought they knew... ,Tue Jun 16 05:38:29 PDT 2009
874472,874472,1680021998,@dulwichmum Tis a true dish then. Enjoy! Bon Appetit!   ,Sat May 02 10:43:19 PDT 2009
1075935,1075935,1967325186,i GUESS IM GOING TO RENDEZVOUS TOMORROW NITE. I HOPE ITS LIVE ,Fri May 29 19:22:29 PDT 2009
1403031,1403031,2054810943,All driving down to hurricane harbor ,Sat Jun 06 08:07:46 PDT 2009
1277056,1277056,2001279039,makes me wonder if the three years were actually worth this agony!! ,Tue Jun 02 00:22:32 PDT 2009
127968,127968,1834825329,@dankoek You're in for a surprise Big man!  Weather's not up to much though   What time you getting here?,Mon May 18 04:19:30 PDT 2009
921158,921158,1754137275,"@nuloudotcom Awww thanks! When me &amp; @TracyNova are together, we ALWAYS have FUN! LOL You missed out @ the bbq oday! Booo LOL  G;night!",Sun May 10 05:07:52 PDT 2009
567834,567834,2207331781,Back to DAT studyin ,Wed Jun 17 07:47:48 PDT 2009
50896,50896,1678681799,workin a double today ,Sat May 02 07:26:10 PDT 2009
229864,229864,1978567643,"No kidney stone showed up. So, I have to have another more intense scan. I had to drink some nasty shit ",Sat May 30 23:45:43 PDT 2009
1324659,1324659,2015031836,Haha sorry @selenagomez but that picture of taylor lautner in the rain is my wallpaper ,Wed Jun 03 03:29:19 PDT 2009
1050777,1050777,1960872040,@onreact_com well I think the original twitter celebrity @wilw should be on the list  or @mchammer,Fri May 29 08:38:04 PDT 2009
1503599,1503599,2072009842,Here in SF ready for #WWDC tomorrow... Not quite the hotel view @aronsolomon has but I'm happy to be here! ,Sun Jun 07 20:14:48 PDT 2009
185295,185295,1967947878,the nuggets gave up a long time ago....  ,Fri May 29 20:29:54 PDT 2009
527934,527934,2194838948,Tehran all those brave ppl fighting for justice its unbelievable that they could just tell the media to stay out i hope we will get infos ,Tue Jun 16 10:19:46 PDT 2009
652742,652742,2238335611,@GroovyRoom I am lost. Please help me find a good home. ,Fri Jun 19 07:08:39 PDT 2009
1540188,1540188,2180325500,Due to a horrible coffee miscommunication I went from this  to this D: in only 3 seconds.,Mon Jun 15 10:19:00 PDT 2009
1353331,1353331,2046706262,yay!!!!! happy ig ot my songg ,Fri Jun 05 12:34:23 PDT 2009
1271773,1271773,2000602847,i'm off to bed good night everyone! ,Mon Jun 01 22:29:49 PDT 2009
1202687,1202687,1985893989,"I'm hungry and in Corona, I think that means there's only really one place to go... Miguels Jr ",Sun May 31 17:58:34 PDT 2009
1435745,1435745,2060857232,@Seventeenforevr i couldn't write it for awhile because my laptop broke... but i found the file on my flash drive! ,Sat Jun 06 19:42:47 PDT 2009
1443910,1443910,2062188020,is going for dinner at his in-laws ,Sat Jun 06 22:33:19 PDT 2009
840146,840146,1559644300,"@ddlovato im sooooo jealous i wanna be anywhere but here right now haha, ",Sun Apr 19 11:40:51 PDT 2009
1046269,1046269,1957641377,"Cross fingers, light candles, do whatever you need to do to send the good luck my way today! ",Fri May 29 01:08:12 PDT 2009
689645,689645,2251810922,Slept on the floor last night because my boy kept punching me in the face. ,Sat Jun 20 04:39:04 PDT 2009
232208,232208,1979119631,Slowly cleaning out @CabbetteNZ's stashes of painkillers and anti-inflamatry drugs. Starting to get a feel for chronic pain. Stupid chest ,Sun May 31 01:43:04 PDT 2009
643016,643016,2235651960,"got news about the mentoring program, we didnt get it....  they said we were not up and running long enough!!!!!",Fri Jun 19 01:44:16 PDT 2009
986226,986226,1834550910, so much to look forward to.,Mon May 18 03:21:53 PDT 2009
1080225,1080225,1968202037,"@stephietan Interesting, so what have you achieved by age 25? ",Fri May 29 20:57:44 PDT 2009
1337505,1337505,2017642626,hopefully going to get a new phone today  finals weren't that bad. i hope i did good,Wed Jun 03 08:43:21 PDT 2009
1031858,1031858,1933121886,I am on YOUTUBE. ,Tue May 26 23:03:15 PDT 2009
1330345,1330345,2015800319,"@JunkFoodTees pretty good, have exams tho... lol hows urs been? Xx (via @BBRRIITTTTYY) - Good so far.  Good luck with the exams  ",Wed Jun 03 05:32:36 PDT 2009
1282063,1282063,2001800844,"is not sure why her picture won't show up! lol, and I may have found someone who gets my humour and shares my values.. Good times ",Tue Jun 02 02:07:05 PDT 2009
643064,643064,2235668470,Car bomb attack in Spain's Basque region... 1 police officer killed. Again ETA ,Fri Jun 19 01:46:44 PDT 2009
170946,170946,1963065679,Grizzly Bear Concert tonight!!!!! Can't wait. Will my cold be over by then though? ,Fri May 29 12:09:00 PDT 2009
959995,959995,1826243465,is on my way to church. ,Sun May 17 08:02:28 PDT 2009
84629,84629,1753643948,Oooof toooooo work ,Sun May 10 02:40:57 PDT 2009
124518,124518,1834127581,"@I100 nope its because I saw that vid on FD,where he's kinda crying at the press conference...plus I'm still heartbroken about the match ",Mon May 18 01:44:07 PDT 2009
1247111,1247111,1995469823,I've been at the computer for too long.  Happy June 1st Y'AALL! Officia kickoff of sUMmaaahTIME ,Mon Jun 01 13:32:27 PDT 2009
527956,527956,2194842126,2 exams today i didn't even know about :S :O !!! stress 100%.  need some vacations. urgently please.,Tue Jun 16 10:20:02 PDT 2009
1330698,1330698,2015860072,"after 1000lbs concrete hand mixed, building new steps and staining deck, I'm glad to be back at work -- so I can rest from my days off ",Wed Jun 03 05:40:35 PDT 2009
734588,734588,2264586313,historyyyy is gay gay gayyy ,Sun Jun 21 04:20:15 PDT 2009
1096754,1096754,1970338933,@Tracey_Mac sound very familiar LOL she is gonna keep you thin ,Sat May 30 03:27:31 PDT 2009
87769,87769,1754596357,@Mrs_Picard DOn't think about that...fortunately they make plenty of mugs with JLP alone on them.  Not so much with Riker.  ,Sun May 10 06:47:55 PDT 2009
749918,749918,2285342963,"I know it's her bday, but mum made emma lunch but forgot me! Am relyin on own funds for food ",Mon Jun 22 15:00:46 PDT 2009
768210,768210,2300861395,@ardalis #TweetDeck spawns itself wherever it feels like on my computer. Never where I left it last. Very annoying ,Tue Jun 23 14:41:16 PDT 2009
1149920,1149920,1978394881,@rynesanborn1  aww lol now i feel safe enough to sleep ,Sat May 30 23:13:42 PDT 2009
1112652,1112652,1972454035,asking eachother random questions. It's fun and totally cute ,Sat May 30 09:15:18 PDT 2009
826097,826097,1556608801,Going to sleep. Listening to most of my favorite songs. Soothing  night world.,Sat Apr 18 23:32:33 PDT 2009
1254441,1254441,1997086526,great day with my mom! ,Mon Jun 01 16:13:43 PDT 2009
1074044,1074044,1966896625,"@Sara6590 lol, that's almost like an insult to your phone isn't it?  glad you're getting it back though -saves money/time and huge hassle!",Fri May 29 18:35:53 PDT 2009
1212254,1212254,1989231014,@ahoova I'm putting that in my list of top 10 tweets to take out of context for blackmail purposes... ,Mon Jun 01 00:48:01 PDT 2009
492430,492430,2184227956,is bored.  ima listen to some tuuuuunes then sleep. Ciao. x,Mon Jun 15 15:36:18 PDT 2009
438929,438929,2066303386,doesn't anybody wanna fly to cologne ? no traffic there atm ,Sun Jun 07 10:15:52 PDT 2009
1243421,1243421,1994587288,says there's only 172 days until New Moon hits theaters! Jacob Black and Edward Cullen are HOT! ♥  Taylor Lautner officially has my heart.,Mon Jun 01 12:09:02 PDT 2009
353142,353142,2031855040,"@Dannymcfly Your lucky, you just have to talk. I have to revise, revise and revise because I have my GCSEs in about a week. ",Thu Jun 04 10:24:58 PDT 2009
444410,444410,2067830306,"OMG Angie you are right, it has been 16 years. I suddenly feel so old  I was 14 and thought he was cute, only to discover he was just  ...",Sun Jun 07 13:02:02 PDT 2009
441030,441030,2066900172,woke up late  now i gotta do a full length test startin at 11:30 grrr,Sun Jun 07 11:22:48 PDT 2009
887762,887762,1687095820,@ikbentim ahhh ! My god ! Ur faith is so down the toilet lol ! am going to pray am not gonna give up on u ! not yet ! ,Sun May 03 07:45:10 PDT 2009
427423,427423,2063731309,"Still waiting for my #jolicloud invite, i signed up instantly when they spread the news ",Sun Jun 07 03:51:15 PDT 2009
1120105,1120105,1973895501,i'm hanging with @gocourtneygo and @nicksantino for the night! ,Sat May 30 12:02:36 PDT 2009
209662,209662,1974035463,@fourblades IKNOW i hope this shit is a joke cause its uglier than sin itself! and wheres th dual analog! ,Sat May 30 12:18:43 PDT 2009
741499,741499,2266280649,"happy fathers day, can't be with my dad today  cuz he's in Suriname  ",Sun Jun 21 08:13:45 PDT 2009
75398,75398,1695161185,Making homework ,Mon May 04 05:23:07 PDT 2009
1125260,1125260,1974811209,"@Emskydoodle I don't think I've got to that bit yet lol and yeah, that's fine ",Sat May 30 13:53:15 PDT 2009
1122608,1122608,1974362233,@TweetaRican as good as I can be trapped in the land of the lost otherwise known as tx lol..... Can't wait to get back to cali! ,Sat May 30 12:58:53 PDT 2009
1222786,1222786,1990328496,@JSHA89 ah! i used to play that with my mom all the time! i love it ,Mon Jun 01 04:33:52 PDT 2009
739723,739723,2265798680,I'm so worried about Iran... ,Sun Jun 21 07:19:54 PDT 2009
1255885,1255885,1997369997,exporting comic to il. gonna be up soon ,Mon Jun 01 16:43:51 PDT 2009
205969,205969,1973012280,i have to work tonight ,Sat May 30 10:18:33 PDT 2009
1400512,1400512,2054409050,Good Morning Twitter   I m up from a restless nite... Still no cable UGH.  weather is sucky.  so taking it easy today.....,Sat Jun 06 07:17:17 PDT 2009
542882,542882,2200580086,well...still can´t make my photobiz work with my mac ITS OH SO STRESSFUL!!! think twit. uploader wont work either ,Tue Jun 16 19:05:33 PDT 2009
1540405,1540405,2180426998,Busy busy busy - finally time to leave the office   Think i need to get some fish and chips before the drive to Bedford,Mon Jun 15 10:27:21 PDT 2009
1351914,1351914,2046197316,"Going downstairs to watch the new movie from Ian Arthus Bertrand  See you later all, hope Count Jonathula will wait to tweet lol",Fri Jun 05 11:50:02 PDT 2009
147126,147126,1882676775,Finished sixth form for good ,Fri May 22 07:17:39 PDT 2009
427521,427521,2063748803,"I'm so sleepy and I have a pounding headache, don't want to get up  zomg first exam tomorrow eeek D:",Sun Jun 07 03:55:29 PDT 2009
1104883,1104883,1971219486,@FrazJ BECAUSE HES LUSH ,Sat May 30 06:32:45 PDT 2009
1089920,1089920,1969747755,@IgnitionUK Sounds goood to me  But I'm proud of being weird! It's better than being normal so... but you can kick ass anyway ,Sat May 30 01:04:51 PDT 2009
625052,625052,2230110120,money issues  yuck. still don't have money for school or rent next year.,Thu Jun 18 16:39:13 PDT 2009
1101313,1101313,1970745836,Watching my favorite show ever... THE OC! ,Sat May 30 05:03:47 PDT 2009
1176824,1176824,1981312426,@jordanknight Wow you're fast ! Enjoy your lunch ,Sun May 31 08:53:26 PDT 2009
833530,833530,1557782690,I want to get to the Beatles Magical Mystery Tour in London! it sounds so coool  though I'm not a huge Beatles fan I want to see it,Sun Apr 19 05:59:01 PDT 2009
1592349,1592349,2191733486,@misscasseybaby Did a few changes to my profile  Check it out and lemme know what ya think @antwa_turner says thats a hot ass background,Tue Jun 16 05:52:13 PDT 2009
1514668,1514668,2175506421,@auditiondanny my birthday is in 3 days! Just seeing if you would wish me a happy 17th birthday? Ik its a stretch but i had to try! Haha  ,Mon Jun 15 01:10:45 PDT 2009
1276376,1276376,2001200839,"@Artful_Bloke I'm sorry you haven't been welcomed in, welcome Jude, nice to see you - and a big hello from New Zealand ",Tue Jun 02 00:08:26 PDT 2009
